Date,id,sales,asins,brand,categories,name,Price
2017-01-18,179,434.21000198968807,B075VTX5BH,Chocholik,Grocery & Gourmet Foods, Chocholik Diwali Sweets - May The Beauty of Diwali Fill Your Home with Happiness Chocolate Box - 12pc ,999.0
2017-01-25,179,475.34393026684194,B075VTX5BH,Chocholik,Grocery & Gourmet Foods, Chocholik Diwali Sweets - May The Beauty of Diwali Fill Your Home with Happiness Chocolate Box - 12pc ,999.0
2017-02-01,179,457.7057959757004,B075VTX5BH,Chocholik,Grocery & Gourmet Foods, Chocholik Diwali Sweets - May The Beauty of Diwali Fill Your Home with Happiness Chocolate Box - 12pc ,999.0
2017-02-08,179,406.91994228824825,B075VTX5BH,Chocholik,Grocery & Gourmet Foods, Chocholik Diwali Sweets - May The Beauty of Diwali Fill Your Home with Happiness Chocolate Box - 12pc ,999.0
2017-02-15,179,373.20043900695055,B075VTX5BH,Chocholik,Grocery & Gourmet Foods, Chocholik Diwali Sweets - May The Beauty of Diwali Fill Your Home with Happiness Chocolate Box - 12pc ,999.0
2016-11-09,180,10751.2594429221,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-11-16,180,9845.233502883597,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-11-23,180,8901.773173820087,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-11-30,180,8846.956893794031,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-12-07,180,9667.123314604614,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-12-14,180,10489.55795886828,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-12-21,180,10650.920661303539,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-12-28,180,10413.74155536513,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-01-04,180,10510.143527990673,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-01-11,180,11190.678881566128,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-01-18,180,12010.260732511793,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-01-25,180,12540.331251914424,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-02-01,180,12969.119104181624,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-02-08,180,13747.31098422796,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2017-02-15,180,14768.894317124787,B07FL3XZDW,Chocholik,Grocery & Gourmet Foods," Chocholik Friendship Gift - I Don۪t Have A Big Group of Friends - Dark, Milk, White Chocolate Truffles - 12pc ",898.0
2016-11-09,181,90817.26926041373,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-11-16,181,95833.02461322876,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-11-23,181,96740.04970033866,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-11-30,181,95113.53680285922,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-12-07,181,94133.62834187387,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-12-14,181,94732.1715940185,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-12-21,181,94725.46011725346,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-12-28,181,91853.10788610876,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-01-04,181,86992.64995153902,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-01-11,181,83652.3713961678,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-01-18,181,84294.84414460284,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-01-25,181,87750.36162908537,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-02-01,181,90594.49244179275,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-02-08,181,90710.75700764405,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2017-02-15,181,88947.7543850303,B07BW86PD1,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - A List of The Reasons Why I Love You Chocolate Box - 9pc ,798.0
2016-11-09,182,4826.601892274879,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-11-16,182,3652.9735950629424,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-11-23,182,5244.232792400721,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-11-30,182,6746.436457602091,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-12-07,182,6536.462157869032,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-12-14,182,5445.421204408171,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-12-21,182,5127.657184697867,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-12-28,182,5932.300775780794,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-01-04,182,6757.819620909297,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-01-11,182,6670.063025877432,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-01-18,182,6039.008996049592,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-01-25,182,5880.559025270813,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-02-01,182,6473.599610653283,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-02-08,182,7084.068743043907,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2017-02-15,182,7020.02601075661,B079Y2DYF3,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box  Half Chocolatey and Half Nutty Chocolate Box  12Pc ,999.0
2016-11-09,183,4995.9984897248305,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-11-16,183,4946.154312428999,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-11-23,183,5069.447960114225,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-11-30,183,6194.248873123655,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-12-07,183,8239.79361661182,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-12-14,183,9973.626515998421,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-12-21,183,9988.003527836332,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-12-28,183,7999.828100834948,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-01-04,183,5174.214573534316,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-01-11,183,3144.230526327901,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-01-18,183,2708.22887370196,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-01-25,183,3429.365537438777,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-02-01,183,4344.364871845324,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-02-08,183,4888.285781074675,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2017-02-15,183,5122.156817294153,B074N236NT,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Happy Birthday Dad You are My Superhero Chocolate Box - 9pc ,798.0
2016-11-09,184,3376.2790209741333,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-11-16,184,3378.3919980115897,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-11-23,184,3460.4728353539726,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-11-30,184,3475.7017342460535,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-12-07,184,3315.110486051356,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-12-14,184,3060.124587566744,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-12-21,184,2912.9301587717787,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-12-28,184,2975.3821399584085,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-01-04,184,3135.7161318754625,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-01-11,184,3199.8858577533056,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-01-18,184,3114.0513833199457,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-01-25,184,3016.68302355444,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-02-01,184,3063.592991116024,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-02-08,184,3238.797258230175,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2017-02-15,184,3374.6372556268807,B07G44T1J4,Chocholik,Grocery & Gourmet Foods," Chocholik Gift Box - to A Great Mind, Nothing is Little - 12pc ",999.0
2016-11-09,185,18197.89638108065,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-11-16,185,16435.554517577522,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-11-23,185,16078.171255629537,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-11-30,185,19295.409845225928,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-12-07,185,25084.49961115198,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-12-14,185,29190.494602663224,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-12-21,185,27444.835742152267,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-12-28,185,19627.90527478,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-01-04,185,10063.831605471323,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-01-11,185,4180.391851932589,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-01-18,185,4205.738469231357,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-01-25,185,7928.626199251737,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-02-01,185,11302.882615933773,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-02-08,185,12026.80532619311,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2017-02-15,185,10779.385710546954,B07BL1B4W2,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - You are My First and Last Thought Chocolate Box - 9pc ,798.0
2016-11-09,186,16964.62516641481,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-11-16,186,22560.397347513514,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-11-23,186,24399.946449973082,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-11-30,186,24771.31442177099,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-12-07,186,28277.84897821603,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-12-14,186,35436.86183343409,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-12-21,186,40309.345732424365,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-12-28,186,35945.53253717399,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-01-04,186,22285.465974916642,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-01-11,186,7573.718077206047,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-01-18,186,1084.2229708920659,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-01-25,186,4612.152884802334,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-02-01,186,11644.834215337843,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-02-08,186,14644.065959533902,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2017-02-15,186,12213.656248339053,B07BL1R12W,Chocholik,Grocery & Gourmet Foods, Chocholik Gift Box - Your Love is All I Need Chocolate Box - 9pc ,798.0
2016-11-09,187,77230.2406350222,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-11-16,187,82227.52272837725,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-11-23,187,83890.49617678442,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-11-30,187,89419.17584936848,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-12-07,187,102956.30317778245,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-12-14,187,117679.35506326526,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-12-21,187,119714.76221749306,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-12-28,187,101643.30604142245,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-01-04,187,71644.40885714522,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-01-11,187,47780.224931347024,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-01-18,187,42522.07655773101,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-01-25,187,53027.597968553935,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-02-01,187,66232.52972281897,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-02-08,187,72068.39265588683,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2017-02-15,187,70756.62125868083,B076GZD5VC,Chocholik,Grocery & Gourmet Foods, Chocholik Mothers Day Gift Box - Love You Mom Chocolate Box - 9pc ,798.0
2016-11-09,188,16286.763893625939,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-11-16,188,19664.400675262037,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-11-23,188,21628.492126338802,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-11-30,188,22893.84136234459,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-12-07,188,25208.617759208973,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-12-14,188,28430.336365279778,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-12-21,188,29653.62506959278,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-12-28,188,25966.38297309792,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-01-04,188,18067.498723094588,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-01-11,188,10565.18800384886,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-01-18,188,8187.328228585786,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-01-25,188,11625.510107800248,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-02-01,188,17205.93410664843,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-02-08,188,20516.457482737394,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2017-02-15,188,20116.30777754804,B07GNJB5JT,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift  Blessed to Have A Brother Like You  Dark, Milk, White Chocolate Box  9pc with Rakhi ",748.0
2016-11-09,189,3754.386120658054,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-11-16,189,3754.5461102462073,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-11-23,189,3667.6047924538207,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-11-30,189,3811.667220346135,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-12-07,189,4348.521497649297,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-12-14,189,4992.838444574016,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-12-21,189,5188.668016260458,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2016-12-28,189,4634.812179487837,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
2017-01-04,189,3624.0629903517674,B07FMSFB8M,Chocholik,Grocery & Gourmet Foods," Chocholik Rakhi Gift Box  Consider You to Be My Sister  Dark, Milk, White Chocolate Truffles  12pc with Rakhi ",898.0
